position,entropy_value
151388,0.736966
151389,1
151390,1.41504
151391,0.584963
151392,1
151393,0.847997
151394,6.28463
151395,0.50696
151396,2.75489
151397,1.32193
151398,0.736966
151399,3.45943
151400,1.93289
151401,0.917538
151402,2.73697
151403,2.87447
151404,0.234465
151405,5
151406,2.32193
151407,2
151408,0.584963
151409,1.7885
151410,0.236067
151411,0.246161
151412,2.74723
151413,0.469485
151414,1.58496
151415,1.36923
151416,6.70044
151417,2.45943
151418,1.90689
151419,1.16993
151420,0.440573
151421,0.0995357
151422,0.161463
151423,4.47573
151424,1.41504
151425,3.2854
151426,0.389947
151427,7.20945
151428,1.58496
151429,1.58496
151430,1.58496
151431,0.0577155
151432,0.0857299
151433,1.60881
151434,0.137504
151435,5.35755
151436,0.678072
151437,1.32193
151438,5.06609
151439,3.05889
151440,0.263034
151441,5.08746
151442,1.58496
151443,3.16993
151444,1.16993
151445,0.125531
151446,0.125531
151447,1.43296
151448,0.893085
151449,2.16993
151450,2.32193
151451,0.736966
151452,5.12928
151453,1.32193
151454,0.847997
151455,0.440573
151456,1.18442
151457,0.241008
151458,0.556393
151459,2.58496
151460,0.874469
151461,0.106915
151462,0.163499
151463,3.80735
151464,3.16993
151465,1
151466,1
151467,1
151468,0.584963
151469,1.58496
151470,2.32193
151471,1.58496
151472,2.9386
151473,3
151474,2
151475,1.58496
151476,0.120294
151477,0.184425
151478,2.43296
151479,0.485427
151480,1.58496
151481,1
151482,4.11548
151483,1
151484,1.35755
151485,5.20945
151486,2.58496
151487,1
151488,2.94753
151489,3.90689
151490,0.415037
151491,0.415037
151492,0.415037
151493,0.389947
151494,6.14975
151495,1.58496
151496,0.485427
151497,4.32193
151498,1.58496
151499,0.436099
151500,6.42626
151501,1.44746
151502,4.64386
151503,0.736966
151504,3.16993
151505,1.58496
151506,2.45943
151507,2
151508,1.16993
151509,4.42626
151510,1.71621
151511,0.584963
151512,3.90689
151513,1.58496
151514,2
151515,1.58496
151516,1
151517,1
151518,1.32193
151519,0.584963
151520,5.70044
151521,0.807355
151522,0.584963
151523,0.584963
151524,0.443607
151525,2.39232
151526,0.0194962
151527,6.06609
151528,0.347923
151529,0.343954
151530,0.473931
151531,3.71679
151532,1.27302
151533,0.222392
151534,0.206451
151535,0.818162
151536,2.32193
151537,0.125531
151538,2.90689
151539,4.75489
151540,1.16993
151541,2.24793
151542,0.969626
151543,3.60881
151544,4
151545,2.11548
151546,2.14684
151547,1
151548,2.43296
151549,0.807355
151550,1.80735
151551,1.41504
151552,0.0384741
151553,4
151554,1.05889
151555,3.58496
151556,0.192645
151557,0.0962153
151558,2.5025
151559,0.0721498
151560,0.100527
151561,0.13245
151562,3.70972
151563,3.26679
151564,1.27302
151565,0.180572
151566,0.0759489
151567,0.0759489
151568,0.345135
151569,2.96347
151570,0.807355
151571,1
151572,0.736966
151573,0.0995357
151574,0.0506261
151575,0.0458037
151576,0.445411
151577,1.52725
151578,4.45943
151579,1.58496
151580,1.58496
151581,0.0614005
151582,0.0141442
151583,0.11211
151584,0.711755
151585,5.08746
151586,3.37851
151587,0.485427
151588,5.08746
151589,3.24793
151590,1.45943
151591,1.37851
151592,3.16993
151593,2.32193
151594,2.80735
151595,2.16993
151596,0.736966
151597,1
151598,0.222392
151599,1.79909
151600,0.49304
151601,4.85798
151602,2
151603,1.58496
151604,1.65208
151605,0.0681715
151606,0.0450879
151607,0.321928
151608,0.625604
151609,0.0801703
151610,1.4021
151611,1.19265
151612,3.16993
151613,2.32193
151614,2.32193
151615,0.616671
151616,0.600393
151617,3.08746
151618,3.58496
151619,1.58496
151620,0.485427
151621,0.621488
151622,2.48543
151623,0.485427
151624,0.485427
151625,0.485427
151626,2
151627,2.22239
151628,1.1375
151629,0.436099
151630,4.60486
151631,1.90689
151632,2.58496
151633,1.58496
151634,1.1375
151635,0.415037
151636,0.415037
151637,0.321928
151638,1.58496
151639,4.64386
151640,2.58496
151641,1.58496
151642,0.736966
151643,0.184425
151644,3.58496
151645,1
151646,1.80735
151647,0.678072
151648,2.1964
151649,4.45943
151650,1.80735
151651,0.169925
151652,1.51457
151653,1.5025
151654,0.415037
151655,0.415037
151656,0.415037
151657,3.27302
151658,0.415037
151659,1.11548
151660,2.91754
151661,3.32193
151662,0.415037
151663,1.26303
151664,2.80735
151665,1.58496
151666,2
151667,0.736966
151668,1
151669,1.09954
151670,0.192645
151671,0.192645
151672,0.36257
151673,2.76482
151674,0.660911
151675,3.59418
151676,2.05889
151677,3
151678,2.15528
151679,0.713696
151680,0.50696
151681,3.75489
151682,1.87447
151683,1.36257
151684,0.371969
151685,0.146841
151686,0.536053
151687,2.6845
151688,2.1375
151689,0.736966
151690,4.35755
151691,2.70044
151692,2.41504
151693,0.192645
151694,0.485427
151695,5
151696,1.58496
151697,1.58496
151698,1
151699,4.24793
151700,1.58496
151701,2
151702,2
151703,1.48543
151704,0.485427
151705,0.70044
151706,2.80735
151707,0.36257
151708,0.211504
151709,0.893085
151710,2.1239
151711,1
151712,3.70044
151713,1.32193
151714,1.45251
151715,1.90689
151716,0.616671
151717,3
151718,0.807355
151719,1.58496
151720,1
151721,3.39232
151722,2.70044
151723,0.847997
151724,0.378512
151725,2.73697
151726,1
151727,1.22239
151728,2.45943
151729,0.289507
151730,0.459432
151731,1.87447
151732,2.58496
151733,0.289507
151734,4.91886
151735,1.80735
151736,2.32193
151737,1
151738,2.80735
151739,1.58496
151740,1.58496
151741,2
151742,4.04439
151743,1.848
151744,2.70571
151745,1.87447
151746,1.77578
151747,0.374396
151748,3.48113
151749,1.16993
151750,1.58496
151751,0.0931094
151752,0.802554
151753,0.707819
151754,2.52356
151755,2.88753
151756,2.80735
151757,0.180572
151758,0.328623
151759,0.678072
151760,2.16993
151761,0.736966
151762,1.76553
151763,3.70044
151764,0.807355
151765,1.32193
151766,1.58496
151767,1
151768,2.80735
151769,0.847997
151770,3.32193
151771,2.11548
151772,0.485427
151773,1.22239
151774,0.415037
151775,0.137504
151776,0.373458
151777,5.64746
151778,2.32193
151779,1.45943
151780,1
151781,0.0710831
151782,2.41028
151783,0.971986
151784,3.28951
151785,1.926
151786,5.35755
151787,1.58496
151788,1.58496
151789,1.58496
151790,2
151791,1.32193
151792,2.9386
151793,0.388271
151794,0.736966
151795,0.208587
151796,4.52356
151797,1.08746
151798,0.710493
151799,0.111031
151800,1.20859
151801,0.306661
151802,3.80735
151803,0.485427
151804,3.16993
151805,1
151806,0.222392
151807,1.67807
151808,0.0614005
151809,0.0524674
151810,3
151811,0.180572
151812,4.71882
151813,2
151814,1
151815,4.08746
151816,6.58496
151817,2.58496
151818,0.830075
151819,0.0759489
151820,0.373458
151821,6.64746
151822,1.73697
151823,2.32193
151824,1
151825,1.22239
151826,2.32193
151827,1.58496
151828,2.36257
151829,4.32193
151830,1
151831,0.807355
151832,1.41504
151833,1
151834,4.70044
151835,2.32193
151836,1.37851
151837,2.1375
151838,1.70044
151839,0.222392
151840,5.70044
151841,1
151842,0.874469
151843,5.35755
151844,0.847997
151845,1.80735
151846,0.469485
151847,3.61143
151848,3.45943
151849,1.58496
151850,3
151851,0.584963
151852,0.584963
151853,5.20945
151854,5
151855,1.58496
151856,1
151857,2.85798
151858,1.16993
151859,4.64386
151860,3.12928
151861,0.847997
151862,0.378512
151863,3.32193
151864,2.16993
151865,2
151866,3.73697
151867,3.16993
151868,1.80735
151869,0.777608
151870,0.514573
151871,0.36257
151872,0.36257
151873,2.16993
151874,0.736966
151875,2.74894
151876,0.115477
151877,0.21864
151878,0.13411
151879,2.75974
151880,1.25277
151881,4.24793
151882,0.796467
151883,2.24101
151884,0.0931094
151885,0.802554
151886,0.707819
151887,4.52356
151888,2.11548
151889,2.45943
151890,1.77761
151891,3
151892,3.16993
151893,1.58496
151894,1
151895,3.32193
151896,3.16993
151897,1.58496
151898,1
151899,0.823122
151900,0.206451
151901,1.79909
151902,0.49304
151903,4.85798
151904,1
151905,2
151906,0.36257
151907,1.90689
151908,1
151909,3.60881
151910,2.16993
151911,2.32193
151912,0.736966
151913,0.36257
151914,0.36257
151915,2.83289
151916,1.3356
151917,5.12928
151918,1.80735
151919,0.485427
151920,0.169925
151921,1.1375
151922,5
151923,2
151924,1.58496
151925,1.58496
151926,0.736966
151927,0.736966
151928,1.32193
151929,3.16993
151930,0.736966
151931,3.58496
151932,1.58496
151933,3.32193
151934,0.736966
151935,0.632268
151936,6.20945
151937,2
151938,1.848
151939,1.074
151940,0.383915
151941,5.45943
151942,0.678072
151943,1.16993
151944,3.5025
151945,3.90689
151946,0.321928
151947,1.58496
151948,1
151949,0.736966
151950,0.485427
151951,1.23704
151952,1
151953,2.80735
151954,1.67807
151955,2.32193
151956,0.514573
151957,0.431716
151958,1.61667
151959,2.16993
151960,1.58496
151961,0.263034
151962,5.91886
151963,2
151964,2
151965,0.514573
151966,0.278301
151967,3.29278
151968,1.26303
151969,3.80735
151970,1.41504
151971,1
151972,1.44746
151973,0.954196
151974,4.32193
151975,1.58496
151976,1.58496
151977,2.32193
151978,1
151979,2.58496
151980,2
151981,1.58496
151982,1.58496
151983,2.32193
151984,1.58496
151985,0.736966
151986,0.736966
151987,0.807355
151988,1
151989,0.736966
151990,1.44057
151991,3.27302
151992,2.24793
151993,0.436099
151994,4.39232
151995,1.87447
151996,2.32193
151997,1.22239
151998,2.16993
151999,1
152000,2.32193
152001,1.58496
152002,1.58496
152003,1.58496
152004,1
152005,1
152006,1
152007,2
152008,1.58496
152009,1.58496
152010,1.58496
152011,1.32193
152012,0.139725
152013,0.040642
152014,1.89691
152015,1.86507
152016,0.137504
152017,0.125531
152018,0.0529489
152019,2.774
152020,0.342888
152021,3.51096
152022,1.1964
152023,0.600904
152024,0.387661
152025,4.02975
152026,1
152027,0.807355
152028,3.08746
152029,1.53051
152030,1.44057
152031,0.0931094
152032,0.802554
152033,0.707819
152034,4.52356
152035,1
152036,1
152037,3.32193
152038,1.22239
152039,2
152040,2.32193
152041,0.823122
152042,4.24793
152043,1.67807
152044,3.90689
152045,0.736966
152046,3
152047,1.58496
152048,2.32193
152049,1.58496
152050,2.80735
152051,2.11548
152052,1.41504
152053,1.32193
152054,1
152055,3.32193
152056,1.58496
152057,2.32193
152058,1.51457
152059,0.206451
152060,0.206451
152061,0.169925
152062,3.24793
152063,3
152064,3.16993
152065,2
152066,2.32193
152067,0.485427
152068,0.807355
152069,0.807355
152070,2
152071,2.11548
152072,2.74723
152073,1
152074,0.392317
152075,1.16993
152076,0.836501
152077,4.67243
152078,2.16993
152079,3.16993
152080,3.16993
152081,1.58496
152082,1.58496
152083,1.58496
152084,1.58496
152085,2.16993
152086,0.481869
152087,0.0473057
152088,0.109973
152089,7.0625
152090,1.87447
152091,4.08746
152092,3.32193
152093,0.736966
152094,2.70044
152095,0.660911
152096,3.97269
152097,1.28951
152098,1.18763
152099,1.90046
152100,0.49304
152101,0.688056
152102,3.39232
152103,0.736966
152104,0.678072
152105,0.245825
152106,3.53868
152107,1.64981
152108,2.34104
152109,1.1822
152110,0.474909
152111,0.389947
152112,2.69032
152113,5.08746
152114,1
152115,3.97728
152116,2.07039
152117,2.05889
152118,3.27302
152119,3.20945
152120,2.58496
152121,2
152122,1.58496
152123,1.58496
152124,0.369234
152125,0.36257
152126,3.62167
152127,2.73697
152128,0.841302
152129,0.08092
152130,0.454259
152131,0.383787
152132,4.97154
152133,2
152134,4.16993
152135,2.80735
152136,1.58496
152137,1.58496
152138,1.58496
152139,2
152140,1.58496
152141,3.24793
152142,2
152143,1.16993
152144,0.584963
152145,0.793549
152146,0.628031
152147,1.70044
152148,2.58496
152149,1
152150,0.807355
152151,2.80735
152152,1.58496
152153,1.58496
152154,2.58496
152155,0.321928
152156,1.32193
152157,0.245825
152158,3.53868
152159,1.64981
152160,2.34104
152161,1.1822
152162,0.474909
152163,0.389947
152164,2.69032
152165,0.222392
152166,1.41504
152167,4.58496
152168,0.584963
152169,2.58496
152170,1.1375
152171,2.1375
152172,1.80735
152173,3.90689
152174,0.415037
152175,0.415037
152176,0.415037
152177,0.389947
152178,3.82782
152179,0.485427
152180,3.24793
152181,0.0962153
152182,5.74595
152183,2
152184,1.80735
152185,0.36257
152186,1.58496
152187,3.32193
152188,1.58496
152189,2
152190,0.485427
152191,2.80735
152192,1.1375
152193,3.32193
152194,2.80735
152195,1.32193
152196,1
152197,1.32193
152198,0.36257
152199,1.24576
152200,4.05889
152201,3.16993
152202,5.12928
152203,0.584963
152204,0.263034
152205,0.415037
152206,0.459432
152207,1.32193
152208,1.16993
152209,1.80735
152210,2
152211,2
152212,1.58496
152213,1.58496
152214,1.26303
152215,2.80735
152216,1.58496
152217,2.80735
152218,1
152219,1
152220,1.32193
152221,3.98489
152222,0.415037
152223,0.415037
152224,3.32193
152225,0.0534393
152226,3.49643
152227,2.22239
152228,0.847997
152229,2.66297
152230,3.83289
152231,1.07039
152232,0.688056
152233,0.373458
152234,5.8401
152235,1.09954
152236,1.90689
152237,2.80735
152238,1
152239,2.32193
152240,1.36257
152241,3.22239
152242,0.0931094
152243,0.802554
152244,0.707819
152245,5.52356
152246,2.41504
152247,1.80735
152248,2.66297
152249,0.547488
152250,1.8365
152251,0.125531
152252,3.32193
152253,1.87447
152254,0.106915
152255,0.0480943
152256,0.125531
152257,2.30117
152258,2.02748
152259,0.415037
152260,3.80735
152261,2.05889
152262,1.68806
152263,0.530515
152264,0.111031
152265,1.29546
152266,0.347923
152267,3.80735
152268,0.584963
152269,5.07325
152270,2.32193
152271,0.777608
152272,1
152273,3.70044
152274,1.32193
152275,2.32193
152276,1.58496
152277,1.22239
152278,0.584963
152279,2.60486
152280,1.22239
152281,1.20645
152282,4.2854
152283,1.50901
152284,1.09954
152285,2.22239
152286,2.32193
152287,1
152288,4.08746
152289,3.32193
152290,1.58496
152291,1
152292,3.32193
152293,1.58496
152294,1.58496
152295,1.58496
152296,0.321928
152297,2.89308
152298,0.192645
152299,0.0671142
152300,0.0421871
152301,2.83067
152302,4.05209
152303,0.900464
152304,0.351472
152305,2.54432
152306,2
152307,2.58496
152308,1.58496
152309,3
152310,1.58496
152311,0.736966
152312,2
152313,1.1375
152314,0.280108
152315,0.387661
152316,2.49923
152317,2.36923
152318,2
152319,0.736966
152320,0.321928
152321,0.736966
152322,2.52356
152323,0.125531
152324,4.90689
152325,1
152326,2.32193
152327,2
152328,2
152329,1.58496
152330,3.70044
152331,1.58496
152332,1.58496
152333,1.58496
152334,1
152335,2.76553
152336,1.22239
152337,1.87447
152338,1.32193
152339,1.152
152340,1.35199
152341,2.73697
152342,0.289507
152343,1.70044
152344,1.35364
152345,4.97728
152346,1
152347,2.32193
152348,1.58496
152349,4.24793
152350,0.736966
152351,2.32193
152352,1.58496
152353,1.58496
152354,2.16993
152355,1
152356,1
152357,0.584963
152358,2.58496
152359,0.125531
152360,2
152361,3.16993
152362,2.32193
152363,1
152364,0.263034
152365,0.31797
152366,0.528379
152367,3.32193
152368,0.321928
152369,0.321928
152370,0.0614005
152371,0.0141442
152372,0.11211
152373,0.711755
152374,5.08746
152375,0.906891
152376,2.32193
152377,0.206451
152378,3.7625
152379,1.58496
152380,1
152381,0.459432
152382,3.71679
152383,1.27302
152384,0.222392
152385,0.206451
152386,0.818162
152387,0.785875
152388,4.72792
152389,2.58496
152390,2
152391,1.58496
152392,1.22239
152393,2.32193
152394,1.58496
152395,2
152396,0.514573
152397,4.24793
152398,2
152399,1.58496
152400,3.32193
152401,2.32193
152402,1.58496
152403,0.36257
152404,0.893085
152405,1.73697
152406,0.736966
152407,2.32193
152408,1
152409,0.182864
152410,0.13245
152411,3.65043
152412,3.71882
152413,1.32193
152414,4.08746
152415,1.1375
152416,2
152417,2.32193
152418,2.32193
152419,1.58496
152420,1.58496
152421,1.58496
152422,1
152423,1
152424,3.26303
152425,2.80735
152426,1
152427,3.32193
152428,1.16993
152429,0.459432
152430,2.1078
152431,0.0588937
152432,0.0588937
152433,0.224706
152434,2.7318
152435,2.75291
152436,0.825971
152437,0.748461
152438,0.845025
152439,0.321928
152440,3.24793
152441,1.66297
152442,1.87447
152443,1.80735
152444,0.415037
152445,3.58496
152446,1.58496
152447,1.926
152448,1.43296
152449,0.474909
152450,0.389947
152451,3.34239
152452,1.73697
152453,0.736966
152454,1
152455,4.39232
152456,1
152457,1.35755
152458,4.20945
152459,2.80735
152460,1.32193
152461,0.459432
152462,1.11548
152463,1.73697
152464,3.16993
152465,2
152466,2
152467,2.58496
152468,1.37851
152469,0.180572
152470,4.45943
152471,2.32193
152472,5.16993
152473,1.32193
152474,0.328623
152475,1.77761
152476,1.32193
152477,2.32193
152478,1
152479,2.80735
152480,0.70044
152481,0.628031
152482,1.54889
152483,0.0894982
152484,2.37851
152485,3.20945
152486,2.58496
152487,0.736966
152488,2.11548
152489,0.874469
152490,0.514573
152491,2.80735
152492,0.584963
152493,0.584963
152494,3.08746
152495,3
152496,0.415037
152497,1.58496
152498,1.58496
152499,2
152500,1.58496
152501,1.58496
152502,1.58496
152503,1.32193
152504,1
152505,1.32193
152506,2.32193
152507,2.11548
152508,3.32193
152509,1.58496
152510,2
152511,0.353637
152512,1.07923
152513,2.83007
152514,0.241008
152515,6
152516,1.41504
152517,1.19265
152518,0.129283
152519,5.80735
152520,2
152521,0.970854
152522,2.32193
152523,0.398549
152524,0.306103
152525,1.43741
152526,3.20945
152527,0.584963
152528,0.584963
152529,0.263034
152530,3.84066
152531,0.521953
152532,1.02801
152533,0.61753
152534,4.70044
152535,2
152536,1.58496
152537,0.289507
152538,0.088409
152539,0.796467
152540,4.3339
152541,2.45943
152542,3.32193
152543,0.807355
152544,0.169925
152545,0.392317
152546,0.874469
152547,3
152548,1
152549,2.52356
152550,5.20945
152551,2
152552,1.58496
152553,1.58496
152554,1.58496
152555,1.58496
152556,1.58496
152557,2.90689
152558,1.1375
152559,0.192645
152560,4
152561,1.58496
152562,1.58496
152563,1.58496
152564,1.80735
152565,1
152566,0.0780025
152567,3.87447
152568,2.32193
152569,1.58496
152570,2
152571,0.180572
152572,0.328623
152573,1.77761
152574,1.152
152575,3.45943
152576,1.58496
152577,1.58496
152578,0.415037
152579,1
152580,0.736966
152581,3
152582,1.58496
152583,0.925999
152584,3.76553
152585,0.932886
152586,0.748461
152587,2.822
152588,0.0703893
152589,0.347923
152590,1.26303
152591,2.08746
152592,2.58496
152593,2
152594,1.58496
152595,1
152596,0.547488
152597,0.343954
152598,1.85561
152599,1.22239
152600,5
152601,2.5025
152602,0.893085
152603,2.45943
152604,1
152605,1
152606,1
152607,1
152608,1
152609,1
152610,4
152611,1.58496
152612,1.26303
152613,1.48543
152614,5.80735
152615,1.58496
152616,1
152617,0.541241
152618,4.93886
152619,1.72935
152620,1.8365
152621,1.94753
152622,3.52356
152623,1
152624,1.80735
152625,3.16993
152626,0.192645
152627,2
152628,0.777608
152629,2.16993
152630,0.485427
152631,0.387023
152632,0.607683
152633,3.75291
152634,1.85798
152635,3.90689
152636,0.736966
152637,1.73697
152638,1.58496
152639,0.847997
152640,4.67243
152641,2.5025
152642,0.415037
152643,0.678072
152644,0.807355
152645,3
152646,0.241008
152647,5.74595
152648,0.152003
152649,0.0671142
152650,0.0421871
152651,3.65043
152652,0.733925
152653,0.662004
152654,4.56478
152655,2
152656,3.32193
152657,2
152658,2.80735
152659,2.58496
152660,1
152661,0.584963
152662,4.80735
152663,2.80735
152664,1.32193
152665,2.58496
152666,1.22239
152667,0.736966
152668,2.32193
152669,1.58496
152670,2.32193
152671,1.58496
152672,1.24793
152673,4.08746
152674,1.58496
152675,2
152676,0.234465
152677,0.966833
152678,2
152679,0.36257
152680,2.16993
152681,1.58496
152682,3.90689
152683,1.58496
152684,1.52356
152685,1.32193
152686,2
152687,0.415037
152688,1.67807
152689,3.70044
152690,0.192645
152691,4
152692,1.58496
152693,2
152694,0.678072
152695,3.41028
152696,4.39232
152697,0.584963
152698,0.321928
152699,0.736966
152700,4.24793
152701,0.415037
152702,2.24793
152703,0.0962153
152704,0.0671142
152705,0.0421871
152706,3.69967
152707,0.773724
152708,1.23704
152709,3.62727
152710,3.11548
152711,3.70044
152712,2.73697
152713,1.16993
152714,3
152715,3
152716,4.32193
152717,1.58496
152718,1.58496
152719,1.58496
152720,1.58496
152721,1.58496
152722,0.736966
152723,4.16993
152724,3.22239
152725,0.736966
152726,2.73697
152727,1.80735
152728,2
152729,0.736966
152730,2.58496
152731,2
152732,2.32193
152733,0.736966
152734,0.736966
152735,0.736966
152736,0.514573
152737,0.652077
152738,4.49185
152739,3.16993
152740,2
152741,3.64386
152742,0.938599
152743,3.03562
152744,3.85798
152745,0.70044
152746,0.321928
152747,0.321928
152748,1.73697
152749,0.736966
152750,2.80735
152751,2
152752,1.58496
152753,4.58496
152754,0.807355
152755,0.970854
152756,1.08092
152757,0.422691
152758,1.95777
152759,0.530515
152760,3.11548
152761,2.22239
152762,0.736966
152763,3
152764,1.32193
152765,2
152766,1.58496
152767,1.58496
152768,1.58496
152769,3.90689
152770,0.321928
152771,1.58496
152772,2.58496
152773,1.58496
152774,1.58496
152775,1.32193
152776,2
152777,2.87447
152778,2.16993
152779,1
152780,0.415037
152781,1.67807
152782,0.807355
152783,1
152784,1.32193
152785,1
152786,1
152787,0.263034
152788,0.192645
152789,2.41504
152790,0.736966
152791,2.58496
152792,0.584963
152793,0.168398
152794,0.0421871
152795,5.11471
152796,1.31034
152797,3.24793
152798,1
152799,4.72792
152800,2.58496
152801,2
152802,1.58496
152803,4.52356
152804,1.58496
152805,1.58496
152806,1.58496
152807,0.830075
152808,3
152809,0.14439
152810,0.369234
152811,0.36257
152812,9.28463
152813,1.32193
152814,1
152815,0.584963
152816,2.90689
152817,1
152818,3.80735
152819,1
152820,2.32193
152821,0.788496
152822,3.27302
152823,1.58496
152824,2.32193
152825,1.58496
152826,1.58496
152827,1.58496
152828,1.58496
152829,0.485427
152830,0.31797
152831,0.528379
152832,4.90689
152833,1.32193
152834,0.70044
152835,0.289507
152836,6.18982
152837,1.58496
152838,2.32193
152839,2.80735
152840,0.289507
152841,0.289507
152842,1.08746
152843,2.80735
152844,0.125531
152845,4.1964
152846,3
152847,1.32193
152848,0.469485
152849,2.39232
152850,0.678072
152851,0.415037
152852,0.241008
152853,0.327575
152854,0.418065
152855,4.29974
152856,2.02975
152857,0.438121
152858,0.232173
152859,4.77124
152860,2.90689
152861,2.58496
152862,1.58496
152863,2.16993
152864,0.263034
152865,1.48543
152866,0.160465
152867,0.106915
152868,0.0421871
152869,3.53868
152870,1.92283
152871,0.0614005
152872,6
152873,1.58496
152874,0.36257
152875,0.115477
152876,0.0141442
152877,0.11211
152878,5.70044
152879,0.584963
152880,0.807355
152881,3
152882,1.58496
152883,1.58496
152884,0.736966
152885,0.392317
152886,1.44057
152887,3.45943
152888,1.58496
152889,2
152890,1.58496
152891,0.180572
152892,2.66297
152893,2.80735
152894,2
152895,1.32193
152896,1.54749
152897,2.32193
152898,3.70044
152899,1.58496
152900,5.42626
152901,2
152902,3.90689
152903,1
152904,1.45943
152905,0.321928
152906,4.20945
152907,0.321928
152908,2
152909,1.58496
152910,4.02975
152911,0.415037
152912,1.05063
152913,2.53605
152914,0.932886
152915,4.39232
152916,2.06413
152917,0.616671
152918,2.41504
152919,2.70044
152920,0.678072
152921,3.36923
152922,1.05889
152923,4.80735
152924,2
152925,0.736966
152926,5.12928
152927,1.58496
152928,2
152929,0.736966
152930,0.321928
152931,0.315502
152932,4.81592
152933,0.36257
152934,0.182864
152935,0.13245
152936,5.01161
152937,4.36923
152938,1.58496
152939,1.32193
152940,3.32193
152941,2
152942,0.120294
152943,0.176878
152944,3.51096
152945,3.11548
152946,2
152947,1.45943
152948,3
152949,1.58496
152950,2
152951,2
152952,0.137504
152953,2.03953
152954,0.222392
152955,3.80735
152956,1.58496
152957,2
152958,3.06609
152959,5.21917
152960,1
152961,2
152962,1.58496
152963,2.32193
152964,1.58496
152965,2
152966,1.58496
152967,0.736966
152968,0.736966
152969,0.040642
152970,1.89691
152971,1.86507
152972,0.137504
152973,0.125531
152974,0.0529489
152975,2.83289
152976,1.3356
152977,3.12928
152978,0.796467
152979,2.24101
152980,0.0931094
152981,0.802554
152982,0.707819
152983,2.52356
152984,5.20945
152985,0.415037
152986,5.04439
152987,2.32193
152988,1.58496
152989,0.678072
152990,1.80735
152991,1
152992,0.736966
152993,1.848
152994,2.41181
152995,2.08746
152996,1
152997,0.736966
152998,0.415037
152999,0.754888
153000,2.39232
153001,0.584963
153002,3.58496
153003,1.08746
153004,1.44746
153005,1.89308
153006,2.01436
153007,0.111031
153008,0.157541
153009,2.80735
153010,0.125531
153011,3.78136
153012,2.11548
153013,2.75489
153014,1.76553
153015,0.5025
153016,3.80735
153017,4.24793
153018,1.58496
153019,0.678072
153020,2.80735
153021,1.58496
153022,1.58496
153023,1.58496
153024,0.0710831
153025,2.41028
153026,0.971986
153027,4.87447
153028,1
153029,0.137504
153030,2.03953
153031,0.222392
153032,3.80735
153033,1.58496
153034,1
153035,1
153036,0.128802
153037,0.71097
153038,4.39917
153039,1.70044
153040,0.137504
153041,0.125531
153042,0.0529489
153043,6.41785
153044,1.58496
153045,1
153046,1.22239
153047,0.485427
153048,1.26303
153049,2.80735
153050,1.58496
153051,1.58496
153052,0.36257
153053,1.58496
153054,3.80735
153055,0.0194962
153056,6.06609
153057,2.32193
153058,0.736966
153059,0.263034
153060,0.354665
153061,0.169925
153062,2.54189
153063,0.440573
153064,0.736966
153065,1.25154
153066,0.0894982
153067,4.43741
153068,3.32193
153069,1.58496
153070,1.58496
153071,1.80735
153072,1.58496
153073,0.584963
153074,3.80735
153075,1.36257
153076,2.22239
153077,1.79141
153078,1.9386
153079,1.32193
153080,0.765535
153081,4.67243
153082,0.70044
153083,0.584963
153084,2.90689
153085,0.584963
153086,0.777608
153087,2.91754
153088,2.58496
153089,0.263034
153090,1.58496
153091,2.58496
153092,1.58496
153093,1.58496
153094,1
153095,1
153096,1.5025
153097,3.32193
153098,0.321928
153099,0.321928
153100,0.0614005
153101,0.0141442
153102,0.11211
153103,5.70044
153104,0.807355
153105,0.584963
153106,0.584963
153107,0.443607
153108,0.678072
153109,3.74894
153110,3.70044
153111,0.584963
153112,1.05063
153113,0.459432
153114,3.85798
153115,0.584963
153116,2.80735
153117,0.36257
153118,3.61143
153119,3.45943
153120,2.32193
153121,0.378512
153122,0.0506261
153123,3.05063
153124,3.16993
153125,1.58496
153126,1
153127,1
153128,5.39232
153129,1
153130,0.906891
153131,0.63743
153132,3.48829
153133,1
153134,3.52356
153135,2
153136,0.0480943
153137,0.0274807
153138,0.088409
153139,2.89239
153140,0.0194962
153141,4.32912
153142,0.371969
153143,2.974
153144,0.415037
153145,1.41504
153146,0.61753
153147,4.18587
153148,1.87447
153149,0.192645
153150,4.64386
153151,3.64386
153152,3.42626
153153,0.893085
153154,1.37851
153155,0.180572
153156,2.45943
153157,2.80735
153158,1.16993
153159,0.485427
153160,0.31797
153161,0.528379
153162,3.32193
153163,1.32193
153164,1.848
153165,0.0721498
153166,6.96
153167,1
153168,2.58496
153169,1.58496
153170,1.58496
153171,2
153172,1.70044
153173,0.321928
153174,3.66297
153175,3.32193
153176,0.584963
153177,1.48543
153178,1.77761
153179,0.36257
153180,0.584963
153181,3.90689
153182,0.0544478
153183,0.100527
153184,0.13245
153185,3.70972
153186,3.26679
153187,1.85798
153188,0.530515
153189,0.929611
153190,0.201634
153191,4.89482
153192,3
153193,1.58496
153194,1
153195,3.24793
153196,2.32193
153197,1.32193
153198,0.736966
153199,2.11548
153200,0.874469
153201,0.514573
153202,0.485427
153203,5.39232
153204,1.32193
153205,3.16993
153206,1
153207,0.777608
153208,0.36257
153209,0.501194
153210,4.48113
153211,0.736966
153212,0.736966
