position,entropy_value
108093,2.65208
108094,1.86507
108095,0.490747
108096,1.59946
108097,1.31034
108098,0.836302
108099,0.806149
108100,2.82051
108101,4.42626
108102,2
108103,4.33985
108104,0.807355
108105,2.078
108106,8.70217
108107,3.37504
108108,2.11548
108109,2.57075
108110,1.47478
108111,0.82397
108112,1.79141
108113,0.654503
108114,1.44854
108115,2.20062
108116,2.9426
108117,2.88958
108118,4.0579
108119,5.29462
108120,3.45943
108121,3.16993
108122,1.58496
108123,3.08746
108124,1.58496
108125,0.699421
108126,1.71114
108127,1.09354
108128,2.45089
108129,0.941732
108130,4.00346
108131,1.01815
108132,1.30968
108133,2.82912
108134,0.795859
108135,0.570316
108136,0.75743
108137,3.25096
108138,1.21681
108139,0.799701
108140,0.696471
108141,1.4769
108142,2.84177
108143,1.08985
108144,5.7102
108145,3.80735
108146,1.73697
108147,1.88381
108148,1.17834
108149,1.32193
108150,0.38109
108151,1.57135
108152,7.76598
108153,3.08746
108154,1.22239
108155,0.807355
108156,3.64
108157,1
108158,2.97085
108159,1.73118
108160,0.696471
108161,1.4769
108162,2.84177
108163,1.08985
108164,4.58821
108165,1.48165
108166,4.59714
108167,0.0124909
108168,0.155754
108169,3.71716
108170,0.0736855
108171,3.97784
108172,2.59455
108173,2.67319
108174,0.571906
108175,1.98388
108176,0.0627358
108177,1.79055
108178,3.72338
108179,1.29818
108180,1.23087
108181,4.926
108182,4.09516
108183,0.559427
108184,1.16993
108185,3.18587
108186,3.90689
108187,4.48727
108188,3.48113
108189,0.746243
108190,6.3837
108191,1.22239
108192,0.736966
108193,0.375509
108194,1.83132
108195,5.04439
108196,6.59991
108197,6.24159
108198,2.848
108199,1.33031
108200,1.38904
108201,1.62678
108202,3.67094
108203,0.879146
108204,4.26849
108205,1.60901
108206,1.2305
108207,0.803904
108208,0.342543
108209,2.63161
108210,2.905
108211,0.910019
108212,2.19775
108213,0.00391505
108214,0.155754
108215,0.393772
108216,2.80373
108217,1.60586
108218,4.98793
108219,1.98765
108220,2.34973
108221,1.51706
108222,0.726435
108223,1.90592
108224,2.84592
108225,3.46216
108226,4.45474
108227,1.9386
108228,0.600393
108229,4.59694
108230,3.14684
108231,3.41954
108232,0.263034
108233,1
108234,4.62449
108235,1.21931
108236,0.845672
108237,0.453366
108238,2.02058
108239,3.69095
108240,1.61099
108241,0.825832
108242,3.92539
108243,4.60486
108244,2.32193
108245,1.34143
108246,4.39232
108247,2.96523
108248,1.33031
108249,1.38904
108250,1.62678
108251,1.94158
108252,5.51096
108253,3.0156
108254,1.87447
108255,1.15381
108256,4.45474
108257,3.77259
108258,3.41504
108259,3.58496
108260,1.58496
108261,1.58496
108262,1.32193
108263,2
108264,0.280108
108265,2.52925
108266,9.29692
108267,2
108268,0.584963
108269,0.398549
108270,2.6746
108271,5.61253
108272,0.0272215
108273,1.28688
108274,4.20294
108275,0.321928
108276,5.98868
108277,0.584963
108278,0.0819112
108279,1.02417
108280,6.24159
108281,2.848
108282,1.33031
108283,1.38904
108284,1.3744
108285,3.56884
108286,1.1375
108287,2.45291
108288,0.451585
108289,4.02258
108290,0.869468
108291,1.30968
108292,2.82912
108293,0.795859
108294,0.570316
108295,0.75743
108296,3.25096
108297,1.21681
108298,0.799701
108299,0.696471
108300,2.6845
108301,3.79874
108302,0.0152668
108303,0.198884
108304,0.201882
108305,3.42161
108306,2.70771
108307,1.51694
108308,3.70423
108309,1.65355
108310,1.25691
108311,2.28688
108312,2.90798
108313,0.518754
108314,5.21007
108315,2.60145
108316,1.87447
108317,1.15381
108318,2.40411
108319,2.51362
108320,0.910019
108321,2.96477
108322,0.451585
108323,3.99586
108324,0.861511
108325,5.93336
108326,0.658963
108327,1.85316
108328,3.55605
108329,0.910019
108330,2.96477
108331,0.451585
108332,3.45116
108333,2.34915
108334,0.0207586
108335,3.49399
108336,3.11746
108337,5.63144
108338,0.547488
108339,2.16993
108340,3.05311
108341,2.04134
108342,5.84549
108343,1.45943
108344,2.76553
108345,0.0443941
108346,5.5429
108347,0.607261
108348,2.71768
108349,0.726982
108350,0.853159
108351,0.376854
108352,0.366428
108353,1.28379
108354,1.17688
108355,4
108356,1.01815
108357,2.65208
108358,1.86507
108359,3.8893
108360,1.26303
108361,2.56003
108362,1.15582
108363,4.63476
108364,3.1383
108365,5.69488
108366,0.584963
108367,2.95217
108368,2.14439
108369,2.57075
108370,1.47478
108371,0.82397
108372,1.79141
108373,0.654503
108374,0.696471
108375,8.07682
108376,2.32193
108377,1.22239
108378,1.58496
108379,4.39232
108380,3.83838
108381,0.184425
108382,4.65344
108383,3
108384,0.341037
108385,5.98868
108386,1.14886
108387,1.63294
108388,2.21105
108389,1.21931
108390,0.845672
108391,0.453366
108392,2.7356
108393,1.31451
108394,0.696471
108395,1.4769
108396,1.15863
108397,7.49399
108398,0.658963
108399,0.433897
108400,2.35267
108401,2.34147
108402,0.790904
108403,0.321928
108404,0.703607
108405,2.13245
108406,1.06711
108407,2.04134
108408,5.84549
108409,2
108410,2.32193
108411,0.584963
108412,4.45943
108413,1.58496
108414,1.58496
108415,0.222392
108416,0.797811
108417,3.25822
108418,2.97575
108419,2.68499
108420,0.925999
108421,0.501194
108422,2.11698
108423,4.18903
108424,0.790182
108425,3.3146
108426,1.02401
108427,6.20795
108428,3.58496
108429,1.58496
108430,0.736966
108431,1.22239
108432,2.34792
108433,1.72792
108434,7.19967
108435,4.04924
108436,1.54432
108437,1.22803
108438,1.37242
108439,3.8679
108440,3.25154
108441,3.2711
108442,0.696471
108443,2.6845
108444,4.79874
108445,4.62936
108446,0.321928
108447,2.32193
108448,3.56224
108449,6.38543
108450,2.90689
108451,2.16993
108452,1.92961
108453,5.87036
108454,3.01057
108455,0.831557
108456,0.806149
108457,2.82051
108458,1.73755
108459,4.52558
108460,3.0156
108461,1.87447
108462,1.15381
108463,2.33136
108464,6.05528
108465,0.0124909
108466,3.59781
108467,4.80162
108468,0.459432
108469,1.77052
108470,1.26303
108471,5.13157
108472,1.29228
108473,4.04103
108474,0.491853
108475,0.228269
108476,2.56635
108477,4.22239
108478,0.387023
108479,0.436864
108480,0.543543
108481,3.7479
108482,1.67069
108483,0.699421
108484,1.53605
108485,1.37707
108486,4.30079
108487,4.19754
108488,2.08092
108489,1.14136
108490,6.56986
108491,2.48543
108492,0.847997
108493,3.77259
108494,0.36257
108495,4.07834
108496,0.857607
108497,2.13707
108498,2.45143
108499,1.99694
108500,1.37716
108501,4.81933
108502,5.69209
108503,3.43296
108504,1
108505,1.18982
108506,4.12611
108507,3.83202
108508,2.08092
108509,2.32193
108510,2.6845
108511,5.79874
108512,3.41504
108513,0.652077
108514,0.289507
108515,0.321928
108516,1.86129
108517,0.601706
108518,5.56799
108519,2.60145
108520,1.87447
108521,1.15381
108522,4.80266
108523,1.55254
108524,1.9349
108525,1.59704
108526,3.19878
108527,1.08746
108528,5.15895
108529,6.9542
108530,0.289507
108531,1.63743
108532,3.08746
108533,1.72792
108534,3.61471
108535,3.81237
108536,2.75256
108537,1.40599
108538,1.41504
108539,0.847997
108540,2.58496
108541,4.16993
108542,3
108543,3
108544,0.514573
108545,3.70044
108546,1.32193
108547,0.50696
108548,2.62015
108549,0.0280144
108550,0.127756
108551,0.393772
108552,3.42161
108553,9.80574
108554,1.16993
108555,0.4441
108556,3.69625
108557,2.70846
108558,0.0207586
108559,3.97461
108560,0.797434
108561,2.68825
108562,1.28644
108563,0.57936
108564,2.6452
108565,4.60288
108566,1.96758
108567,2.2115
108568,3.47573
108569,2.51096
108570,0.831602
108571,4.65941
108572,1.19794
108573,3.84747
108574,1.01749
108575,4.44294
108576,5.75489
108577,0.271596
108578,0.408859
108579,0.945237
108580,5.87447
108581,5.24793
108582,1.58496
108583,2.58496
108584,1.28868
108585,4.09245
108586,1.15265
108587,4.34051
108588,0.0458037
108589,0.716207
108590,0.911463
108591,5.19377
108592,1.72767
108593,1.63294
108594,4.94145
108595,2.88264
108596,2.37851
108597,0.807355
108598,2.39232
108599,1.73574
108600,2.95269
108601,1.08076
108602,6.67658
108603,1.17403
108604,1.70044
108605,0.378512
108606,2.73697
108607,1.58496
108608,2.65167
108609,1.82397
108610,4.83519
108611,1.99277
108612,3.43786
108613,0.50696
108614,2.76081
108615,3.45943
108616,2.88264
108617,1.24793
108618,0.514573
108619,0.716207
108620,0.911463
108621,6.5157
108622,0.0141442
108623,3.59781
108624,2.0889
108625,0.617384
108626,4.853
108627,1.5025
108628,1.85854
108629,0.168123
108630,0.397563
108631,3.9979
108632,1.01815
108633,1.30968
108634,0.879879
108635,5.57102
108636,4.43105
108637,1.94753
108638,2.34792
108639,1.72792
108640,5.19967
108641,2.65136
108642,1.27302
108643,1
108644,3.80735
108645,0.39689
108646,0.945237
108647,6.80735
108648,2.16993
108649,1.41504
108650,2.65208
108651,1.84629
108652,0.694374
108653,1.28379
108654,1.17688
108655,4.56799
108656,1.4911
108657,1.47468
108658,2.07325
108659,1.11366
108660,1.50901
108661,2.98706
108662,2.83361
108663,1.85864
108664,0.809569
108665,6.78398
108666,5.18322
108667,1.41504
108668,0.736966
108669,2.18763
108670,1.36678
108671,6.58496
108672,4.52356
108673,1.11548
108674,0.415037
108675,2.76081
108676,4.04439
108677,0.780219
108678,0.379346
108679,8.37504
108680,1.078
108681,1.47393
108682,4.45943
108683,4.70044
108684,3.80735
108685,2.58496
108686,1.58496
108687,1.1375
108688,4.58496
108689,2.74723
108690,1.38143
108691,2.26849
108692,0.790182
108693,3.94596
108694,2.72973
108695,1
108696,2.83289
108697,3.41222
108698,1.26303
108699,4.60106
108700,0.751763
108701,4.33298
108702,2.86614
108703,1.62449
108704,1.81263
108705,1.10692
108706,1.2854
108707,2.02554
108708,2.80373
108709,4.15796
108710,2.6059
108711,1.24207
108712,1.04064
108713,0.726239
108714,0.945237
108715,5.80735
108716,5.20945
108717,1.58496
108718,1.58496
108719,1.9542
108720,2.1078
108721,4.39232
108722,1.80735
108723,4.31302
108724,1.64046
108725,3.44896
108726,4.70044
108727,1.11548
108728,2.84435
108729,0.727474
108730,4.22157
108731,2.5538
108732,2.57075
108733,1.47478
108734,0.82397
108735,1.79141
108736,0.654503
108737,0.696471
108738,2.6845
108739,0.754348
108740,2.45291
108741,0.451585
108742,4.13469
108743,2.05601
108744,2.67187
108745,0.112768
108746,0.400213
108747,1.86129
108748,0.601706
108749,5.56799
108750,3
108751,1.54689
108752,0.284729
108753,5.93074
108754,2.58496
108755,1.80735
108756,1.45943
108757,0.231326
108758,0.331206
108759,0.703868
108760,7.5157
108761,1.03477
108762,2.60543
108763,0.567685
108764,2.80735
108765,1.07595
108766,2.85798
108767,0.22741
108768,7.01346
108769,1.32193
108770,1.37851
108771,0.0703893
108772,1.65605
108773,0.990002
108774,3.09472
108775,1.15582
108776,3.20945
108777,2.48981
108778,0.809569
108779,5.07616
108780,2.72973
108781,1
108782,2.83289
108783,2.49399
108784,1.38187
108785,2.70677
108786,2.4199
108787,5.48829
108788,0.387023
108789,0.436864
108790,2.20537
108791,0.302361
108792,2.80735
108793,1.73755
108794,4.59714
108795,0.0124909
108796,0.155754
108797,3.71716
108798,0.0736855
108799,7.01346
108800,1.20645
108801,3.37851
108802,0.758992
108803,0.746669
108804,3.60638
108805,2.97575
108806,7.1224
108807,1.58496
108808,2.6845
108809,1.75933
108810,2.92057
108811,1.58496
108812,4
108813,1.60064
108814,3.18154
108815,3.48894
108816,0.518754
108817,4.25661
108818,2.08746
108819,2.90105
108820,0.727628
108821,2.70677
108822,4.30743
108823,4.10852
108824,2.41504
108825,0.321928
108826,2.80735
108827,3
108828,2.32193
108829,2.11548
108830,1.36257
108831,0.357157
108832,0.321928
108833,1.86129
108834,0.601706
108835,4.088
108836,1.50447
108837,2.21491
108838,1.5396
108839,2.51724
108840,4.21653
108841,2.27684
108842,4.43582
108843,1.44746
108844,1.63294
108845,2.11548
108846,3.57058
108847,0.949374
108848,8.29646
108849,1.05445
108850,0.929611
108851,6.25739
108852,1
108853,1
108854,1.34792
108855,4.36257
108856,2.70627
108857,3.80735
108858,1.36257
108859,3.56986
108860,3.45943
108861,2.822
108862,0.128324
108863,3.33498
108864,3.8392
108865,2.09366
108866,1.2115
108867,0.415037
108868,3.43741
108869,1.22842
108870,2.65208
108871,3.30319
108872,0.554589
108873,0.736966
108874,3.11548
108875,1.73755
108876,3.83592
108877,1.95361
108878,1.5886
108879,1.5519
108880,1.09354
108881,1.17852
108882,3.12631
108883,2.41343
108884,3.45116
108885,0.790182
108886,3.94596
108887,2.72973
108888,1
108889,2.83289
108890,3.41222
108891,1.26303
108892,2.56003
108893,3.15966
108894,1.51694
108895,3.70423
108896,1.03125
108897,4.43582
108898,0.827819
108899,6.13186
108900,3.45943
108901,1.80735
108902,2.58496
108903,3.80735
108904,3.8413
108905,1.22239
108906,2.64118
108907,1.83202
108908,1.25691
108909,5.34577
108910,2.34341
108911,1.5886
108912,4.43105
108913,0.490747
108914,3.55639
108915,2.28688
108916,3.15796
108917,2.63048
108918,0.796467
108919,3.78136
108920,1.04439
108921,0.885468
108922,6.89482
108923,1.32193
108924,1.56294
108925,0.819428
108926,3.25944
108927,3.86129
108928,4.16993
108929,2.22239
108930,3.56986
108931,3.04439
108932,0.0152668
108933,0.198884
108934,0.201882
108935,5.17719
108936,1.96614
108937,0.699421
108938,1.71114
108939,5.63097
108940,0.321928
108941,0.289507
108942,0.331206
108943,2.78022
108944,6.58496
108945,3.75489
108946,0.271596
108947,0.408859
108948,0.945237
108949,1.75899
108950,4.3339
108951,2.05601
108952,2.24626
108953,2.61244
108954,3.83838
108955,0.184425
108956,4.2384
108957,0.241008
108958,4.37697
108959,2.28011
108960,3.36923
108961,2.58496
108962,1
108963,0.490747
108964,3.55639
108965,4.34577
108966,2.79256
108967,1.93441
108968,1.48081
108969,0.572579
108970,2.8625
108971,0.378512
108972,5.05311
108973,1.96523
108974,1.87759
108975,0.886991
108976,1.57511
108977,0.353637
108978,0.836302
108979,0.806149
108980,6.52095
108981,1.21917
108982,0.38247
108983,0.436986
108984,0.734241
108985,2.10794
108986,0.882123
108987,3.69095
108988,1.61099
108989,0.825832
108990,2.64118
108991,1.19015
108992,6.24317
108993,0.584963
108994,3.56986
108995,5.04439
108996,3.16993
108997,1.36257
108998,0.0780025
108999,0.738875
109000,1.26303
109001,5.97957
109002,3.44626
109003,3.8413
109004,1.22239
109005,2.64118
109006,1.83202
109007,1.25691
109008,5.19377
109009,3.79647
109010,1.90182
109011,0.965235
109012,1.05889
109013,3.72247
109014,3.16993
109015,1.45943
109016,0.885468
109017,4.72489
109018,1.29662
109019,3.36375
109020,2.9386
109021,6.29462
109022,2.26303
109023,2.53605
109024,4.43582
109025,0.827819
109026,4.37697
109027,3.08746
109028,2.05889
109029,0.14439
109030,5.36632
109031,4.90689
109032,1.34792
109033,3.87447
109034,2.31647
109035,3.2711
109036,1.44854
109037,2.60023
109038,0.505966
109039,4.26849
109040,3.21842
109041,1.93441
109042,1.48081
109043,0.572579
109044,0.29956
109045,3.06609
109046,3.91488
109047,3.04647
109048,1.1343
109049,1.59946
109050,4.7318
109051,4.12102
109052,2.02554
109053,1.90689
109054,0.479993
109055,2.02385
109056,8.35094
109057,2.80735
109058,1.22239
109059,1
109060,0.490747
109061,3.8365
109062,4.2854
109063,0.860597
109064,5.79008
109065,4.25424
109066,3.04647
109067,1.1343
109068,1.59946
109069,4.7318
109070,4.12102
109071,2.02554
109072,2.49185
109073,2.30189
109074,0.831557
109075,0.806149
109076,2.90951
109077,0.751763
109078,4.81103
109079,1.33298
109080,0.830075
109081,3.66297
109082,1.77761
109083,3.45116
109084,2.34915
109085,0.0207586
109086,4.22097
109087,2.42626
109088,4.60694
109089,0.584963
109090,2.02385
109091,4.18101
109092,4.03814
109093,3
109094,0.36257
109095,2.70044
109096,3
109097,1
109098,0.289507
109099,0.321928
109100,1.86129
109101,0.601706
109102,4.3456
109103,3.21842
109104,1.93441
109105,1.48081
109106,0.572579
109107,0.29956
109108,2.25873
109109,2.22687
109110,0.809569
109111,4.99043
109112,5.36757
109113,0.415037
109114,1.26303
109115,3.75489
109116,2.45943
109117,6.33985
109118,2.29228
109119,4.03855
109120,1.70044
109121,4.16993
109122,0.70044
109123,3.3484
109124,1.22677
109125,3.97784
109126,0.990477
109127,3.60354
109128,0.0473057
109129,8.12928
109130,1.58496
109131,2
109132,1.58496
109133,2.45291
109134,0.451585
109135,4.57422
109136,2.79256
109137,1.93441
109138,1.48081
109139,0.572579
109140,0.29956
109141,2.25873
109142,2.22687
109143,2.32193
109144,0.831303
109145,4.65941
109146,1.19794
109147,4.34051
109148,0.0458037
109149,0.716207
109150,3.21632
109151,2.848
109152,0.876618
109153,4.58821
109154,3.8392
109155,0.418604
109156,3.77083
109157,2.63327
109158,1.65821
109159,2.47917
109160,0.704544
109161,0.465664
109162,0.125531
109163,0.261775
109164,2.45582
109165,4.25084
109166,1.63941
109167,0.0480943
109168,0.0597062
109169,0.882123
109170,4.11721
109171,0.790182
109172,4.64111
109173,2.54025
109174,2.56635
109175,7.53916
109176,2.16993
109177,2.58496
109178,1.58496
109179,2
109180,4.58496
109181,6.65821
109182,3.01282
109183,5.24793
109184,3.70044
109185,1.78872
109186,1.75933
109187,5.21335
109188,1
109189,0.289507
109190,2.43296
109191,1.44057
109192,3.60486
109193,1.91754
109194,5.73064
109195,0.893085
109196,8.12928
109197,1.58496
109198,0.874469
109199,1.05445
109200,3.41653
109201,2.45275
109202,2.7881
109203,0.716467
109204,3.34815
109205,3.10038
109206,4.0579
109207,0.456858
109208,1.74543
109209,0.318682
109210,4.8298
109211,0.00784075
109212,0.155754
109213,0.393772
109214,4.27405
109215,2.18154
109216,2.19476
109217,0.341037
109218,1.56544
109219,4.91886
109220,2.49185
109221,2.51525
109222,1.13572
109223,2.13707
109224,2.45143
109225,1.99694
109226,1.37716
109227,4.40429
109228,3.2059
109229,1.52607
109230,0.138828
109231,0.261775
109232,4.58015
109233,3.49923
109234,2.22239
109235,2.11548
109236,0.704544
109237,0.935727
109238,3.30073
109239,0.0280144
109240,0.127756
109241,0.393772
109242,5.01771
109243,1.32549
109244,1.85854
109245,0.168123
109246,0.397563
109247,3.04913
109248,4.98621
109249,0.0272215
109250,1.28688
109251,1.31217
109252,2.74076
109253,0.726435
109254,1.23087
109255,2.30151
109256,4.48477
109257,1.49957
109258,2.70426
109259,4.96845
109260,4.34577
109261,5.97728
109262,2.77761
109263,2.41343
109264,3.20945
109265,2.48981
109266,5.67066
109267,3.16993
109268,8.12928
109269,1
109270,3.58496
109271,2.80735
109272,2.1375
109273,0.395929
109274,0.692676
109275,1.7176
109276,1.22239
109277,1.32193
109278,3.12928
109279,2.26935
109280,0.809569
109281,2.82051
109282,3.6081
109283,2.51625
109284,1.65605
109285,0.366428
109286,1.92471
109287,5.92481
109288,3.50734
109289,1.70044
109290,1.08746
109291,3.32193
109292,1.75002
109293,1.32193
109294,0.152003
109295,0.261775
109296,2.45582
109297,4.14393
109298,0.943416
109299,3.5518
109300,2.48543
109301,1.88381
109302,1.51937
109303,0.0824622
109304,0.754888
109305,2.03562
109306,3.32193
109307,7.96
109308,3.2303
109309,1.71049
109310,0.838249
109311,2.10794
109312,5.04439
109313,1.31451
109314,1.44854
109315,2.20062
109316,8.08215
109317,1.58496
109318,2.12928
109319,0.251539
109320,1.39941
109321,3.30844
109322,1.33442
109323,1.22913
109324,3.4458
109325,2.9386
109326,8.26209
109327,1
109328,1.58496
109329,0.120294
109330,1.92845
109331,1.04439
109332,5.2357
109333,2.20945
109334,4.82725
109335,1.97575
109336,1.20945
109337,3
109338,1.70044
109339,1.9535
109340,2.95087
109341,4.03317
109342,2.32193
109343,0.260063
109344,3.93327
109345,4.93231
109346,0.584963
109347,2.05889
109348,2.60666
109349,0.848858
109350,7.17326
109351,1.45066
109352,0.100694
109353,0.415037
109354,0.102362
109355,0.398549
109356,1.59495
109357,3.79735
109358,4.45474
109359,3.77259
109360,4.08746
109361,1.16993
109362,2
109363,1.58496
109364,0.206451
109365,0.750022
109366,1.31217
109367,3.40372
109368,1.58496
109369,3.36084
109370,3.22497
109371,1
109372,2.66297
109373,1.85841
109374,6.17526
109375,1.848
109376,1.81237
109377,1.85798
109378,2.2338
109379,2.40372
109380,1.11548
109381,1.4836
109382,6.32193
109383,0.863938
109384,1.23087
109385,2.77761
109386,2.70771
109387,3.40732
109388,5.04439
109389,3
109390,0.965235
109391,4.64386
109392,1.16993
109393,6.23362
109394,0.584963
109395,1.28011
109396,0.543543
109397,4.10154
109398,2.61244
109399,1.5886
109400,1.5519
109401,1.09354
109402,2.45089
109403,2.19041
109404,0.876618
109405,6.62774
109406,1.53605
109407,3.9419
109408,2.12711
109409,1.11548
109410,1.86129
109411,2.67659
109412,1.08985
109413,4.2741
109414,4.39232
109415,1.62449
109416,1.81263
109417,1.10692
109418,1.2854
109419,2.02554
109420,3.42161
109421,2.41343
109422,4.02258
109423,4.72247
109424,7.45121
109425,2.80735
109426,1
109427,2.03242
109428,3.08746
109429,1.6477
109430,2.2647
109431,4.72247
109432,3.32193
109433,1.37851
109434,3
109435,2.11548
109436,3.77761
109437,1.38702
109438,2.20163
109439,1.63743
109440,0.537028
109441,2.06289
109442,4.10591
109443,2.47892
109444,0.848858
109445,4.0303
109446,0.965235
109447,0.328623
109448,0.183514
109449,0.945237
109450,1.75899
109451,4.97133
109452,0.0141442
109453,0.155754
109454,0.393772
109455,4.27405
109456,2.05601
109457,1.75933
109458,4.28735
109459,2.65208
109460,0.567685
109461,7.23362
109462,2
109463,0.874469
109464,1.05445
109465,4.24793
109466,1.82742
109467,0.518754
109468,4.45943
109469,4.17834
109470,0.63743
109471,0.103093
109472,1.44361
109473,0.309169
109474,1.87368
109475,2.94902
109476,2.60666
109477,0.848858
109478,3.95087
109479,1.96057
109480,4.33628
109481,0.169925
109482,0.544321
109483,3.75489
109484,1.6399
109485,3.85283
109486,0.968598
109487,2.65208
109488,3.45003
109489,3.7288
109490,2.71425
109491,4.08246
109492,0.440573
109493,2.89616
109494,4.0163
109495,2.2647
109496,4.72247
109497,4.64386
109498,1
109499,3.58496
109500,2.16993
109501,0.518754
109502,3.95853
109503,1.01815
109504,4.32558
109505,1.09592
109506,2.06547
109507,3.2755
109508,0.448521
109509,3.38645
109510,2.22479
109511,0.809569
109512,3.43348
109513,1.15582
109514,3.21715
109515,2.90798
109516,0.518754
109517,4.25661
109518,2.08746
109519,2.90105
109520,0.727628
109521,2.70677
109522,4.72247
109523,3.05889
109524,4.52356
109525,1.58496
109526,4.37851
109527,2.58496
109528,2.30028
109529,2.8365
109530,3.44478
109531,1.07039
109532,6.64866
109533,0.736966
109534,2.90689
109535,3.52356
109536,1.70044
109537,1.28011
109538,3.73835
109539,1.09311
109540,3.7761
109541,2.21501
109542,3.99586
109543,2.96782
109544,2.1375
109545,0.395929
109546,4.31159
109547,1.16993
109548,2.99048
109549,1.10692
109550,3.28898
109551,1.82742
109552,0.518754
109553,5.21007
109554,2.60145
109555,1.87447
109556,1.15381
109557,4.01417
109558,1.11548
109559,2.2647
109560,4.72247
109561,4.64386
109562,1
109563,2.58496
109564,1.22239
109565,0.885468
109566,4.72489
109567,1.29662
109568,2.12928
109569,0.251539
109570,1.39941
109571,3.30844
109572,1.53605
109573,1.3689
109574,3.77761
109575,0.707937
109576,4.3516
109577,0.103711
109578,0.0819112
109579,1.02417
109580,2.24159
109581,1.04439
109582,2.13707
109583,5.20945
109584,0.120294
109585,0.120294
109586,1.91886
109587,4.26748
109588,0.624491
109589,2.81876
109590,0.803308
109591,7.41616
109592,0.485427
109593,1.54057
109594,3.75489
109595,5.91089
109596,0.222392
109597,2.22239
109598,0.451585
109599,3.20945
109600,1.01465
109601,0.885468
109602,3.55243
109603,0.861511
109604,2.68825
109605,0.838081
109606,2.90442
109607,2.14439
109608,1.65821
109609,3.71621
109610,1.48543
109611,0.415037
109612,0.289507
109613,3.12102
109614,1.18322
109615,4.34136
109616,2.41028
109617,4.08246
109618,0.440573
109619,2.89616
109620,2.30581
109621,3.9832
109622,4.02975
109623,3.64386
109624,1.32193
109625,3
109626,2.58496
109627,2.45943
109628,2.12928
109629,2.38187
109630,1.1669
109631,0.349942
109632,0.617913
109633,5.02237
109634,2.65136
109635,1.68806
109636,0.366128
109637,2.59904
109638,1.04439
109639,4.50419
109640,1.49139
109641,0.395138
109642,2.65208
109643,0.115477
109644,0.831557
109645,0.806149
109646,2.82051
109647,3.97375
109648,0.418604
109649,4.63333
109650,1.29228
109651,1.47468
109652,2.07325
109653,1.11366
109654,2.16506
109655,1.28951
109656,1.81237
109657,3.11548
109658,6.04439
109659,1
109660,3.20945
109661,1.03562
109662,1.49014
109663,4.03797
109664,1.39759
109665,0.945237
109666,1.75899
109667,3.23437
109668,1.01465
109669,0.885468
109670,5.45425
109671,1.77998
109672,0.0742546
109673,0.237283
109674,4.5025
109675,0.761355
109676,0.746669
109677,3.60638
109678,1.07959
109679,4.50419
109680,1.49139
109681,0.395138
109682,2.55254
109683,1.44057
109684,2.26872
109685,1.3634
109686,3.90992
109687,1.12873
109688,2.90105
109689,0.727628
109690,4.58812
109691,4.12928
109692,1
109693,3.08746
109694,0.180572
109695,2.80735
109696,5.41785
109697,6.91289
109698,3.58496
109699,0.807355
109700,1.58496
109701,5.08443
109702,2.33673
109703,0.0207586
109704,4.92515
109705,0.00784075
109706,0.155754
109707,0.393772
109708,5.17719
109709,2.73316
109710,2.45943
109711,0.536053
109712,3.67948
109713,2.35364
109714,1.9349
109715,2.24393
109716,1.98388
109717,3.20511
109718,0.451585
109719,3.45116
109720,0.790182
109721,4.64111
109722,1.28912
109723,1.65232
109724,3.22073
109725,2.23879
109726,8.2384
109727,1.58496
109728,1.58496
109729,0.0641303
109730,2.62803
109731,8.04439
109732,0.36257
109733,2.11548
109734,0.918572
109735,0.746669
109736,3.66297
109737,7.17243
109738,2.16993
109739,0.514573
109740,4.99031
109741,0.63743
109742,3.97766
109743,0.318682
109744,3.34815
109745,3.55558
109746,6.08481
109747,1.80735
109748,0.879146
109749,8.86542
109750,3.27302
109751,4.64386
109752,2.37851
109753,0.415037
109754,2.32193
109755,1.53051
109756,4.58812
109757,3.32193
109758,4.58496
109759,2.45943
109760,2.11548
109761,3.848
109762,1.07595
109763,0.716207
109764,4.98185
109765,1.72469
109766,3.97784
109767,0.990477
109768,0.746669
109769,3.66297
109770,2.63327
109771,1.65821
109772,2.47917
109773,0.704544
109774,0.465664
109775,0.125531
109776,0.261775
109777,0.806149
109778,4.48142
109779,1.78872
109780,2.67187
109781,0.112768
109782,0.400213
109783,1.18322
109784,3.34136
109785,1.73755
109786,4.98793
109787,2.26935
109788,7.08569
109789,7.2854
109790,2
109791,2
109792,3.21842
109793,1.95361
109794,1.5886
109795,1.5519
109796,1.09354
109797,2.60915
109798,1.58929
109799,4.07834
109800,2.74296
109801,0.848858
109802,4.75822
109803,1.88868
109804,1.87759
109805,0.886991
109806,1.57511
109807,0.353637
109808,3.96683
109809,1.55702
109810,4.17326
109811,1.01902
109812,2.13707
109813,3.569
109814,1.51706
109815,5.92283
109816,1.87971
109817,3.6893
109818,1.75899
109819,1.49643
109820,3.4785
109821,3.67948
109822,2.70044
109823,1.40439
109824,3.21842
109825,5.93546
109826,0.530515
109827,0.289507
109828,3.75489
109829,1.22239
109830,3.96116
109831,2.74296
109832,0.848858
109833,4.17326
109834,1.01902
109835,2.13707
109836,5.71195
109837,2.83289
109838,3.72247
109839,0.321928
109840,3.12928
109841,1.06711
109842,2.09326
109843,0.451585
109844,4.57422
109845,3.30223
109846,2.56635
109847,2.7318
109848,0.445411
109849,2.53713
109850,1.37716
109851,4.81933
109852,0.761355
109853,8.51043
109854,0.807355
109855,3.32193
